date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:11:02	110590/110590	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Dec%202025%2002:11:02%20GMT	https://www.houstonsignsandawnings.com/gas-station-signs/Firefox/	www.houstonsignsandawnings.com/gas-station-signs/Firefox/index.html	(from https://www.houstonsignsandawnings.com/gas-station-signs/)
20:11:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2002:11:02%20GMT	https://www.houstonsignsandawnings.com/hospitality-signs/i	www.houstonsignsandawnings.com/hospitality-signs/i	(from https://www.houstonsignsandawnings.com/hospitality-signs/)
20:11:03	110528/110528	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Dec%202025%2002:11:03%20GMT	https://www.houstonsignsandawnings.com/hospital-signs/Firefox/	www.houstonsignsandawnings.com/hospital-signs/Firefox/index.html	(from https://www.houstonsignsandawnings.com/hospital-signs/)
20:11:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2002:11:04%20GMT	https://www.houstonsignsandawnings.com/hotel-signs/i	www.houstonsignsandawnings.com/hotel-signs/i	(from https://www.houstonsignsandawnings.com/hotel-signs/)
20:11:04	110439/110439	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Dec%202025%2002:11:04%20GMT	https://www.houstonsignsandawnings.com/hospitality-signs/Firefox/	www.houstonsignsandawnings.com/hospitality-signs/Firefox/index.html	(from https://www.houstonsignsandawnings.com/hospitality-signs/)
20:11:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2002:11:04%20GMT	https://www.houstonsignsandawnings.com/laundromat-signs/i	www.houstonsignsandawnings.com/laundromat-signs/i	(from https://www.houstonsignsandawnings.com/laundromat-signs/)
20:11:05	110579/110579	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Dec%202025%2002:11:05%20GMT	https://www.houstonsignsandawnings.com/hotel-signs/Firefox/	www.houstonsignsandawnings.com/hotel-signs/Firefox/index.html	(from https://www.houstonsignsandawnings.com/hotel-signs/)
20:11:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2002:11:06%20GMT	https://www.houstonsignsandawnings.com/lawyer-signs/i	www.houstonsignsandawnings.com/lawyer-signs/i	(from https://www.houstonsignsandawnings.com/lawyer-signs/)
20:11:06	110404/110404	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Dec%202025%2002:11:06%20GMT	https://www.houstonsignsandawnings.com/laundromat-signs/Firefox/	www.houstonsignsandawnings.com/laundromat-signs/Firefox/index.html	(from https://www.houstonsignsandawnings.com/laundromat-signs/)
20:11:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2002:11:06%20GMT	https://www.houstonsignsandawnings.com/mall-signs/i	www.houstonsignsandawnings.com/mall-signs/i	(from https://www.houstonsignsandawnings.com/mall-signs/)
20:11:07	110429/110429	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Dec%202025%2002:11:07%20GMT	https://www.houstonsignsandawnings.com/lawyer-signs/Firefox/	www.houstonsignsandawnings.com/lawyer-signs/Firefox/index.html	(from https://www.houstonsignsandawnings.com/lawyer-signs/)
20:11:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2002:11:07%20GMT	https://www.houstonsignsandawnings.com/manufacturing-signs/i	www.houstonsignsandawnings.com/manufacturing-signs/i	(from https://www.houstonsignsandawnings.com/manufacturing-signs/)
20:11:08	110422/110422	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Dec%202025%2002:11:08%20GMT	https://www.houstonsignsandawnings.com/mall-signs/Firefox/	www.houstonsignsandawnings.com/mall-signs/Firefox/index.html	(from https://www.houstonsignsandawnings.com/mall-signs/)
20:11:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2002:11:09%20GMT	https://www.houstonsignsandawnings.com/new-business-signs/i	www.houstonsignsandawnings.com/new-business-signs/i	(from https://www.houstonsignsandawnings.com/new-business-signs/)
20:11:09	110493/110493	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Dec%202025%2002:11:09%20GMT	https://www.houstonsignsandawnings.com/manufacturing-signs/Firefox/	www.houstonsignsandawnings.com/manufacturing-signs/Firefox/index.html	(from https://www.houstonsignsandawnings.com/manufacturing-signs/)
20:11:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2002:11:10%20GMT	https://www.houstonsignsandawnings.com/nursery-signs/i	www.houstonsignsandawnings.com/nursery-signs/i	(from https://www.houstonsignsandawnings.com/nursery-signs/)
20:11:10	110620/110620	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Dec%202025%2002:11:10%20GMT	https://www.houstonsignsandawnings.com/new-business-signs/Firefox/	www.houstonsignsandawnings.com/new-business-signs/Firefox/index.html	(from https://www.houstonsignsandawnings.com/new-business-signs/)
20:11:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2002:11:11%20GMT	https://www.houstonsignsandawnings.com/political-signs/i	www.houstonsignsandawnings.com/political-signs/i	(from https://www.houstonsignsandawnings.com/political-signs/)
20:11:11	110657/110657	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Dec%202025%2002:11:11%20GMT	https://www.houstonsignsandawnings.com/nursery-signs/Firefox/	www.houstonsignsandawnings.com/nursery-signs/Firefox/index.html	(from https://www.houstonsignsandawnings.com/nursery-signs/)
20:11:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2002:11:12%20GMT	https://www.houstonsignsandawnings.com/property-management-signs/i	www.houstonsignsandawnings.com/property-management-signs/i	(from https://www.houstonsignsandawnings.com/property-management-signs/)
20:11:12	110488/110488	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Dec%202025%2002:11:12%20GMT	https://www.houstonsignsandawnings.com/political-signs/Firefox/	www.houstonsignsandawnings.com/political-signs/Firefox/index.html	(from https://www.houstonsignsandawnings.com/political-signs/)
20:11:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2002:11:13%20GMT	https://www.houstonsignsandawnings.com/real-estate-signs/i	www.houstonsignsandawnings.com/real-estate-signs/i	(from https://www.houstonsignsandawnings.com/real-estate-signs/)
20:11:13	110531/110531	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Dec%202025%2002:11:13%20GMT	https://www.houstonsignsandawnings.com/property-management-signs/Firefox/	www.houstonsignsandawnings.com/property-management-signs/Firefox/index.html	(from https://www.houstonsignsandawnings.com/property-management-signs/)
20:11:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2002:11:14%20GMT	https://www.houstonsignsandawnings.com/restaurant-signs/i	www.houstonsignsandawnings.com/restaurant-signs/i	(from https://www.houstonsignsandawnings.com/restaurant-signs/)
20:11:14	110680/110680	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Dec%202025%2002:11:14%20GMT	https://www.houstonsignsandawnings.com/real-estate-signs/Firefox/	www.houstonsignsandawnings.com/real-estate-signs/Firefox/index.html	(from https://www.houstonsignsandawnings.com/real-estate-signs/)
20:11:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2002:11:15%20GMT	https://www.houstonsignsandawnings.com/salon-signs/i	www.houstonsignsandawnings.com/salon-signs/i	(from https://www.houstonsignsandawnings.com/salon-signs/)
20:11:16	110513/110513	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Dec%202025%2002:11:16%20GMT	https://www.houstonsignsandawnings.com/restaurant-signs/Firefox/	www.houstonsignsandawnings.com/restaurant-signs/Firefox/index.html	(from https://www.houstonsignsandawnings.com/restaurant-signs/)
20:11:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2002:11:16%20GMT	https://www.houstonsignsandawnings.com/school-signs/i	www.houstonsignsandawnings.com/school-signs/i	(from https://www.houstonsignsandawnings.com/school-signs/)
20:11:17	110412/110412	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Dec%202025%2002:11:17%20GMT	https://www.houstonsignsandawnings.com/salon-signs/Firefox/	www.houstonsignsandawnings.com/salon-signs/Firefox/index.html	(from https://www.houstonsignsandawnings.com/salon-signs/)
20:11:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2002:11:17%20GMT	https://www.houstonsignsandawnings.com/small-business-signs/i	www.houstonsignsandawnings.com/small-business-signs/i	(from https://www.houstonsignsandawnings.com/small-business-signs/)
20:11:18	110378/110378	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Dec%202025%2002:11:18%20GMT	https://www.houstonsignsandawnings.com/school-signs/Firefox/	www.houstonsignsandawnings.com/school-signs/Firefox/index.html	(from https://www.houstonsignsandawnings.com/school-signs/)
20:11:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2002:11:18%20GMT	https://www.houstonsignsandawnings.com/warehouse-signs/i	www.houstonsignsandawnings.com/warehouse-signs/i	(from https://www.houstonsignsandawnings.com/warehouse-signs/)
20:11:19	110496/110496	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Dec%202025%2002:11:19%20GMT	https://www.houstonsignsandawnings.com/small-business-signs/Firefox/	www.houstonsignsandawnings.com/small-business-signs/Firefox/index.html	(from https://www.houstonsignsandawnings.com/small-business-signs/)
20:11:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2002:11:19%20GMT	https://www.houstonsignsandawnings.com/privacy-policy/i	www.houstonsignsandawnings.com/privacy-policy/i	(from https://www.houstonsignsandawnings.com/privacy-policy/)
20:11:20	110586/110586	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Dec%202025%2002:11:20%20GMT	https://www.houstonsignsandawnings.com/warehouse-signs/Firefox/	www.houstonsignsandawnings.com/warehouse-signs/Firefox/index.html	(from https://www.houstonsignsandawnings.com/warehouse-signs/)
20:11:21	2324/2324	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Dec%202025%2002:11:20%20GMT	https://www.houstonsignsandawnings.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.houstonsignsandawnings.com%2Fprivacy-policy%2F	www.houstonsignsandawnings.com/wp-json/oembed/1.0/embed5a20.json	(from https://www.houstonsignsandawnings.com/privacy-policy/)
20:11:21	110427/110427	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Dec%202025%2002:11:21%20GMT	https://www.houstonsignsandawnings.com/privacy-policy/Firefox/	www.houstonsignsandawnings.com/privacy-policy/Firefox/index.html	(from https://www.houstonsignsandawnings.com/privacy-policy/)
20:11:22	2473/2473	---MCZ	200	added ('OK')	text/xml	date:Mon,%2022%20Dec%202025%2002:11:21%20GMT	https://www.houstonsignsandawnings.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.houstonsignsandawnings.com%2Fprivacy-policy%2F&format=xml	www.houstonsignsandawnings.com/wp-json/oembed/1.0/embedbc96	(from https://www.houstonsignsandawnings.com/privacy-policy/)
20:11:23	1673/1673	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Dec%202025%2002:11:22%20GMT	https://www.houstonsignsandawnings.com/wp-json/wp/v2/pages/339	www.houstonsignsandawnings.com/wp-json/wp/v2/pages/339.json	(from https://www.houstonsignsandawnings.com/privacy-policy/)
20:11:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2002:09:42%20GMT	https://www.houstonsignsandawnings.com/channel-letters	www.houstonsignsandawnings.com/channel-letters	(from https://www.houstonsignsandawnings.com/privacy-policy/)
20:11:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2002:11:24%20GMT	https://www.houstonsignsandawnings.com/?p=339	www.houstonsignsandawnings.com/indexb247.html	(from https://www.houstonsignsandawnings.com/privacy-policy/)
20:11:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2002:11:25%20GMT	https://www.houstonsignsandawnings.com/terms-of-service/i	www.houstonsignsandawnings.com/terms-of-service/i	(from https://www.houstonsignsandawnings.com/terms-of-service/)
20:11:25	2334/2334	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Dec%202025%2002:11:25%20GMT	https://www.houstonsignsandawnings.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.houstonsignsandawnings.com%2Fterms-of-service%2F	www.houstonsignsandawnings.com/wp-json/oembed/1.0/embed1815.json	(from https://www.houstonsignsandawnings.com/terms-of-service/)
20:11:27	2483/2483	---MCZ	200	added ('OK')	text/xml	date:Mon,%2022%20Dec%202025%2002:11:26%20GMT	https://www.houstonsignsandawnings.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.houstonsignsandawnings.com%2Fterms-of-service%2F&format=xml	www.houstonsignsandawnings.com/wp-json/oembed/1.0/embed09d6	(from https://www.houstonsignsandawnings.com/terms-of-service/)
20:11:28	1678/1678	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Dec%202025%2002:11:27%20GMT	https://www.houstonsignsandawnings.com/wp-json/wp/v2/pages/431	www.houstonsignsandawnings.com/wp-json/wp/v2/pages/431.json	(from https://www.houstonsignsandawnings.com/terms-of-service/)
20:11:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2002:09:42%20GMT	https://www.houstonsignsandawnings.com/channel-letters	www.houstonsignsandawnings.com/channel-letters	(from https://www.houstonsignsandawnings.com/terms-of-service/)
20:11:29	110576/110576	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Dec%202025%2002:11:28%20GMT	https://www.houstonsignsandawnings.com/terms-of-service/Firefox/	www.houstonsignsandawnings.com/terms-of-service/Firefox/index.html	(from https://www.houstonsignsandawnings.com/terms-of-service/)
20:11:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2002:11:29%20GMT	https://www.houstonsignsandawnings.com/?p=431	www.houstonsignsandawnings.com/index88c3.html	(from https://www.houstonsignsandawnings.com/terms-of-service/)
20:11:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2002:11:29%20GMT	https://www.houstonsignsandawnings.com/alief-tx/i	www.houstonsignsandawnings.com/alief-tx/i	(from https://www.houstonsignsandawnings.com/alief-tx/)
20:11:31	2324/2324	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Dec%202025%2002:11:30%20GMT	https://www.houstonsignsandawnings.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.houstonsignsandawnings.com%2Falief-tx%2F	www.houstonsignsandawnings.com/wp-json/oembed/1.0/embed0fe5.json	(from https://www.houstonsignsandawnings.com/alief-tx/)
20:11:32	2473/2473	---MCZ	200	added ('OK')	text/xml	date:Mon,%2022%20Dec%202025%2002:11:31%20GMT	https://www.houstonsignsandawnings.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.houstonsignsandawnings.com%2Falief-tx%2F&format=xml	www.houstonsignsandawnings.com/wp-json/oembed/1.0/embed787e	(from https://www.houstonsignsandawnings.com/alief-tx/)
20:11:32	110546/110546	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Dec%202025%2002:11:32%20GMT	https://www.houstonsignsandawnings.com/alief-tx/Firefox/	www.houstonsignsandawnings.com/alief-tx/Firefox/index.html	(from https://www.houstonsignsandawnings.com/alief-tx/)
20:11:33	28052/28052	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Dec%202025%2002:11:32%20GMT	https://www.houstonsignsandawnings.com/wp-json/wp/v2/pages/4794	www.houstonsignsandawnings.com/wp-json/wp/v2/pages/4794.json	(from https://www.houstonsignsandawnings.com/alief-tx/)
20:11:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2002:09:42%20GMT	https://www.houstonsignsandawnings.com/channel-letters	www.houstonsignsandawnings.com/channel-letters	(from https://www.houstonsignsandawnings.com/alief-tx/)
20:11:35	17269/17269	---M--	200	added ('OK')	image/jpeg	etag:%22677deba5-4375%22	https://www.houstonsignsandawnings.com/wp-content/uploads/2018/06/indoor-lobby-wall-mural-waiting-room-vinyl-300x225.jpg	www.houstonsignsandawnings.com/wp-content/uploads/2018/06/indoor-lobby-wall-mural-waiting-room-vinyl-300x225.jpg	(from https://www.houstonsignsandawnings.com/alief-tx/)
20:11:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2002:11:35%20GMT	https://www.houstonsignsandawnings.com/?p=4794	www.houstonsignsandawnings.com/indexaf21.html	(from https://www.houstonsignsandawnings.com/alief-tx/)
20:11:35	4418/4418	---M--	200	added ('OK')	image/png	etag:%22677deb9f-1142%22	https://www.houstonsignsandawnings.com/wp-content/uploads/2013/09/houston-logo-300x33.png	www.houstonsignsandawnings.com/wp-content/uploads/2013/09/houston-logo-300x33.png	(from https://www.houstonsignsandawnings.com/alief-tx/)
20:11:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2002:09:42%20GMT	https://www.houstonsignsandawnings.com/channel-letters	www.houstonsignsandawnings.com/channel-letters	(from https://www.houstonsignsandawnings.com/alief-tx/)
20:11:37	197861/197861	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:11:36%20GMT	https://www.houstonsignsandawnings.com/vinyl-signs/	www.houstonsignsandawnings.com/vinyl-signs/index.html	(from https://www.houstonsignsandawnings.com/alief-tx/)
20:11:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2002:11:37%20GMT	https://www.houstonsignsandawnings.com/missouri-city-tx/i	www.houstonsignsandawnings.com/missouri-city-tx/i	(from https://www.houstonsignsandawnings.com/missouri-city-tx/)
20:11:39	2420/2420	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Dec%202025%2002:11:38%20GMT	https://www.houstonsignsandawnings.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.houstonsignsandawnings.com%2Fmissouri-city-tx%2F	www.houstonsignsandawnings.com/wp-json/oembed/1.0/embed22a3.json	(from https://www.houstonsignsandawnings.com/missouri-city-tx/)
20:11:40	2569/2569	---MCZ	200	added ('OK')	text/xml	date:Mon,%2022%20Dec%202025%2002:11:39%20GMT	https://www.houstonsignsandawnings.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.houstonsignsandawnings.com%2Fmissouri-city-tx%2F&format=xml	www.houstonsignsandawnings.com/wp-json/oembed/1.0/embedb7d3	(from https://www.houstonsignsandawnings.com/missouri-city-tx/)
20:11:40	110454/110454	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Dec%202025%2002:11:40%20GMT	https://www.houstonsignsandawnings.com/missouri-city-tx/Firefox/	www.houstonsignsandawnings.com/missouri-city-tx/Firefox/index.html	(from https://www.houstonsignsandawnings.com/missouri-city-tx/)
20:11:41	28153/28153	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Dec%202025%2002:11:40%20GMT	https://www.houstonsignsandawnings.com/wp-json/wp/v2/pages/4795	www.houstonsignsandawnings.com/wp-json/wp/v2/pages/4795.json	(from https://www.houstonsignsandawnings.com/missouri-city-tx/)
20:11:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2002:09:42%20GMT	https://www.houstonsignsandawnings.com/channel-letters	www.houstonsignsandawnings.com/channel-letters	(from https://www.houstonsignsandawnings.com/missouri-city-tx/)
20:11:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2002:09:42%20GMT	https://www.houstonsignsandawnings.com/channel-letters	www.houstonsignsandawnings.com/channel-letters	(from https://www.houstonsignsandawnings.com/missouri-city-tx/)
20:11:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2002:11:43%20GMT	https://www.houstonsignsandawnings.com/?p=4795	www.houstonsignsandawnings.com/index6881.html	(from https://www.houstonsignsandawnings.com/missouri-city-tx/)
20:11:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2002:11:44%20GMT	https://www.houstonsignsandawnings.com/richmond-tx/i	www.houstonsignsandawnings.com/richmond-tx/i	(from https://www.houstonsignsandawnings.com/richmond-tx/)
20:11:44	2339/2339	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Dec%202025%2002:11:45%20GMT	https://www.houstonsignsandawnings.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.houstonsignsandawnings.com%2Frichmond-tx%2F	www.houstonsignsandawnings.com/wp-json/oembed/1.0/embed78c9.json	(from https://www.houstonsignsandawnings.com/richmond-tx/)
20:11:46	2488/2488	---MCZ	200	added ('OK')	text/xml	date:Mon,%2022%20Dec%202025%2002:11:45%20GMT	https://www.houstonsignsandawnings.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.houstonsignsandawnings.com%2Frichmond-tx%2F&format=xml	www.houstonsignsandawnings.com/wp-json/oembed/1.0/embed5fa1	(from https://www.houstonsignsandawnings.com/richmond-tx/)
20:11:47	28094/28094	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Dec%202025%2002:11:46%20GMT	https://www.houstonsignsandawnings.com/wp-json/wp/v2/pages/4796	www.houstonsignsandawnings.com/wp-json/wp/v2/pages/4796.json	(from https://www.houstonsignsandawnings.com/richmond-tx/)
20:11:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2002:09:42%20GMT	https://www.houstonsignsandawnings.com/channel-letters	www.houstonsignsandawnings.com/channel-letters	(from https://www.houstonsignsandawnings.com/richmond-tx/)
20:11:48	110421/110421	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Dec%202025%2002:11:47%20GMT	https://www.houstonsignsandawnings.com/richmond-tx/Firefox/	www.houstonsignsandawnings.com/richmond-tx/Firefox/index.html	(from https://www.houstonsignsandawnings.com/richmond-tx/)
20:11:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2002:09:42%20GMT	https://www.houstonsignsandawnings.com/channel-letters	www.houstonsignsandawnings.com/channel-letters	(from https://www.houstonsignsandawnings.com/richmond-tx/)
20:11:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2002:11:49%20GMT	https://www.houstonsignsandawnings.com/?p=4796	www.houstonsignsandawnings.com/index29f9.html	(from https://www.houstonsignsandawnings.com/richmond-tx/)
20:11:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2002:11:50%20GMT	https://www.houstonsignsandawnings.com/rosenberg-tx/i	www.houstonsignsandawnings.com/rosenberg-tx/i	(from https://www.houstonsignsandawnings.com/rosenberg-tx/)
20:11:50	2347/2347	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Dec%202025%2002:11:50%20GMT	https://www.houstonsignsandawnings.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.houstonsignsandawnings.com%2Frosenberg-tx%2F	www.houstonsignsandawnings.com/wp-json/oembed/1.0/embed27d3.json	(from https://www.houstonsignsandawnings.com/rosenberg-tx/)
20:11:52	2496/2496	---MCZ	200	added ('OK')	text/xml	date:Mon,%2022%20Dec%202025%2002:11:51%20GMT	https://www.houstonsignsandawnings.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.houstonsignsandawnings.com%2Frosenberg-tx%2F&format=xml	www.houstonsignsandawnings.com/wp-json/oembed/1.0/embedd880	(from https://www.houstonsignsandawnings.com/rosenberg-tx/)
20:11:53	28108/28108	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Dec%202025%2002:11:52%20GMT	https://www.houstonsignsandawnings.com/wp-json/wp/v2/pages/4797	www.houstonsignsandawnings.com/wp-json/wp/v2/pages/4797.json	(from https://www.houstonsignsandawnings.com/rosenberg-tx/)
20:11:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2002:09:42%20GMT	https://www.houstonsignsandawnings.com/channel-letters	www.houstonsignsandawnings.com/channel-letters	(from https://www.houstonsignsandawnings.com/rosenberg-tx/)
20:11:54	110423/110423	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Dec%202025%2002:11:53%20GMT	https://www.houstonsignsandawnings.com/rosenberg-tx/Firefox/	www.houstonsignsandawnings.com/rosenberg-tx/Firefox/index.html	(from https://www.houstonsignsandawnings.com/rosenberg-tx/)
20:11:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2002:09:42%20GMT	https://www.houstonsignsandawnings.com/channel-letters	www.houstonsignsandawnings.com/channel-letters	(from https://www.houstonsignsandawnings.com/rosenberg-tx/)
20:11:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2002:11:55%20GMT	https://www.houstonsignsandawnings.com/?p=4797	www.houstonsignsandawnings.com/indexae45.html	(from https://www.houstonsignsandawnings.com/rosenberg-tx/)
20:11:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2002:11:56%20GMT	https://www.houstonsignsandawnings.com/sugar-land-tx/i	www.houstonsignsandawnings.com/sugar-land-tx/i	(from https://www.houstonsignsandawnings.com/sugar-land-tx/)
20:11:56	2352/2352	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Dec%202025%2002:11:56%20GMT	https://www.houstonsignsandawnings.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.houstonsignsandawnings.com%2Fsugar-land-tx%2F	www.houstonsignsandawnings.com/wp-json/oembed/1.0/embed7999.json	(from https://www.houstonsignsandawnings.com/sugar-land-tx/)
20:11:58	2501/2501	---MCZ	200	added ('OK')	text/xml	date:Mon,%2022%20Dec%202025%2002:11:57%20GMT	https://www.houstonsignsandawnings.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.houstonsignsandawnings.com%2Fsugar-land-tx%2F&format=xml	www.houstonsignsandawnings.com/wp-json/oembed/1.0/embed984c	(from https://www.houstonsignsandawnings.com/sugar-land-tx/)
20:11:59	28109/28109	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Dec%202025%2002:11:58%20GMT	https://www.houstonsignsandawnings.com/wp-json/wp/v2/pages/4798	www.houstonsignsandawnings.com/wp-json/wp/v2/pages/4798.json	(from https://www.houstonsignsandawnings.com/sugar-land-tx/)
20:11:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2002:09:42%20GMT	https://www.houstonsignsandawnings.com/channel-letters	www.houstonsignsandawnings.com/channel-letters	(from https://www.houstonsignsandawnings.com/sugar-land-tx/)
